,visit_id,detector_id,band,day_obs,x,y,fwhm,dg_chi2,gh_chi2,moffat_chi2,shapelet_chi2,dg_a1,dg_sigma1,dg_a2,dg_sigma2,gh_A,gh_x0,gh_y0,gh_sigma_x,gh_sigma_y,gh_h3x,gh_h4x,gh_h3y,gh_h4y,gh_B,moffat_A,moffat_x0,moffat_y0,moffat_alpha,moffat_beta,moffat_B,sh_c0_0,sh_c0_1,sh_c0_2,sh_c0_3,sh_c0_4,sh_c0_5,sh_c0_6,sh_c1_0,sh_c1_1,sh_c1_2,sh_c1_3,sh_c1_4,sh_c1_5,sh_c2_0,sh_c2_1,sh_c2_2,sh_c2_3,sh_c2_4,sh_c3_0,sh_c3_1,sh_c3_2,sh_c3_3,sh_c4_0,sh_c4_1,sh_c4_2,sh_c5_0,sh_c5_1,sh_c6_0
10,2026040700113,22,g,20260407,2134.877,647.888,7.7377,9e-08,7e-08,9e-08,1.2e-07,0.01127,2.57,0.002498,5.7519,0.012334,19.854,19.866,3.0668,3.4489,-0.00516,0.002271,-0.010374,0.003787,7.181e-05,0.01408,19.918,19.937,5.5349,2.3223,-1.15e-06,0.065571,0.001203,0.018846,-0.001109,0.009411,-0.00206,0.005772,0.000529,0.000864,-0.002185,0.001674,-0.002178,0.001985,0.015955,-0.001242,0.005982,-0.001555,0.004222,-0.000829,0.000996,-0.001897,0.001312,0.006443,-0.000822,0.003494,-0.00114,0.00075,0.003432
11,2026040700113,22,g,20260407,2339.312,724.548,7.7452,1.3e-07,7e-08,9e-08,1.2e-07,0.011035,2.6174,0.002452,5.7814,0.012337,20.291,19.526,3.0791,3.4535,-0.005177,0.002325,-0.010027,0.003645,6.94e-05,0.014081,20.353,19.594,5.5576,2.3259,-4.41e-06,0.064928,-0.003676,0.019024,-0.002866,0.009312,-0.003113,0.006121,0.007129,0.00033,-0.000241,0.001585,-0.00159,0.002023,0.01657,-0.001974,0.006232,-0.001824,0.004217,0.001576,0.000315,-0.001092,0.001319,0.006817,-0.001158,0.003284,-2.1e-05,0.000767,0.003441
12,2026040700113,22,g,20260407,835.774,879.446,7.6728,1.5e-07,9e-08,1.1e-07,1.2e-07,0.011274,2.6232,0.002486,5.726,0.012775,19.755,20.427,3.0182,3.418,-0.003962,0.002396,-0.011154,0.003794,6.571e-05,0.014596,19.817,20.502,5.4199,2.2943,-9.98e-06,0.066243,0.00912,0.020779,0.001488,0.009407,-0.001127,0.005601,-0.001621,0.001711,-0.003033,0.001766,-0.002604,0.001851,0.015676,0.000478,0.00616,-0.001147,0.00425,-0.001417,0.001156,-0.001803,0.001503,0.006695,-0.000423,0.003729,-0.000972,0.000836,0.003322
13,2026040700113,22,g,20260407,2585.379,887.744,7.7523,1.4e-07,8e-08,1e-07,1.3e-07,0.010772,2.5804,0.002736,5.6207,0.01227,20.35,19.709,3.1017,3.4721,-0.004687,0.002616,-0.011539,0.003904,6.232e-05,0.014141,20.42,19.792,5.3602,2.2026,-1.802e-05,0.064921,-0.000729,0.018984,-0.00236,0.009506,-0.002859,0.005992,0.008078,0.001077,-0.000759,0.001878,-0.001248,0.002007,0.016838,-0.00175,0.006034,-0.001684,0.004285,0.001918,0.000615,-0.000649,0.00109,0.007075,-0.000744,0.003414,0.00034,0.000621,0.003478
14,2026040700113,22,g,20260407,2997.982,894.943,7.7572,1.1e-07,9e-08,1.1e-07,1.3e-07,0.01135,2.489,0.003011,5.3989,0.01283,19.969,19.926,3.0164,3.4418,-0.005561,0.002551,-0.010284,0.003696,5.971e-05,0.014747,20.035,20.002,5.3094,2.2278,-2.103e-05,0.067671,0.002084,0.019597,-0.000984,0.009204,-0.001903,0.006337,0.002435,0.001327,-0.002132,0.001652,-0.002051,0.001934,0.015402,-0.001212,0.006586,-0.001844,0.004374,-0.0006,0.000702,-0.001948,0.001579,0.00678,-0.000911,0.00358,-0.000903,0.001082,0.003351
15,2026040700113,31,g,20260407,198.981,176.28,7.8431,1e-07,8e-08,9e-08,9e-08,0.010276,2.5887,0.003289,5.1537,0.012482,19.956,20.264,3.1309,3.4386,-0.001045,0.0017,-0.010153,0.003621,6.051e-05,0.014004,19.996,20.317,6.0628,2.5855,-3.46e-06,0.065892,0.006187,0.019933,0.000541,0.01011,-0.001002,0.006048,0.000278,0.003642,-0.000872,0.003087,-0.002042,0.002688,0.017488,0.000952,0.007404,-0.001018,0.004469,0.000533,0.001932,-0.000977,0.002276,0.006656,-0.000282,0.003773,-1.2e-05,0.000836,0.003469
16,2026040700113,31,g,20260407,3829.254,271.607,7.7988,1.4e-07,9e-08,1e-07,1.3e-07,0.010826,2.5439,0.003074,5.3386,0.012604,20.227,19.595,3.1349,3.4064,-0.002945,0.001645,-0.010837,0.003969,5.789e-05,0.014285,20.284,19.657,5.7553,2.4243,-1.445e-05,0.066543,-0.003095,0.018371,-0.00304,0.009587,-0.00299,0.006194,0.005749,0.002025,7.1e-05,0.002154,-0.002288,0.002659,0.017889,-0.001303,0.00684,-0.001933,0.004582,0.001932,0.001244,-0.001013,0.001495,0.006799,-0.000378,0.003242,0.000454,0.00054,0.003227
17,2026040700113,31,g,20260407,86.346,330.451,7.8454,1.5e-07,9e-08,1e-07,9e-08,0.009724,2.5562,0.003869,4.9245,0.012727,20.318,20.439,3.1206,3.44,-0.001563,0.001732,-0.009967,0.003722,5.08e-05,0.014332,20.36,20.493,5.9832,2.5518,-1.4e-05,0.066318,0.00801,0.020668,0.00132,0.010598,-0.001179,0.006489,0.005505,0.00459,0.000258,0.00383,-0.001538,0.003016,0.017625,0.001895,0.00764,-0.000485,0.004866,0.002712,0.002591,-0.0002,0.001983,0.007244,9.1e-05,0.003597,0.000273,0.000876,0.003633
18,2026040700113,31,g,20260407,2467.022,734.146,7.8176,9e-08,7e-08,8e-08,9e-08,0.010586,2.549,0.003256,5.2031,0.012589,19.994,20.132,3.0979,3.444,-0.002064,0.00183,-0.010613,0.003629,5.996e-05,0.014247,20.045,20.193,5.7791,2.4392,-1.186e-05,0.066572,0.004585,0.019719,-0.000214,0.009948,-0.001625,0.006052,0.0016,0.002528,-0.001241,0.00292,-0.00224,0.002531,0.016907,0.000551,0.007335,-0.001228,0.004579,0.000377,0.001769,-0.00095,0.001842,0.006755,-0.000693,0.003703,-9.9e-05,0.000846,0.003439
19,2026040700113,31,g,20260407,3880.577,826.576,7.8191,1.4e-07,9e-08,1e-07,1.4e-07,0.011434,2.5732,0.002639,5.6244,0.01269,19.551,19.563,3.1239,3.4227,-0.002532,0.001808,-0.011143,0.003765,5.384e-05,0.014428,19.607,19.628,5.6792,2.3817,-2.18e-05,0.067153,-0.003026,0.018411,-0.002777,0.009173,-0.002669,0.005204,-0.00441,0.00222,-0.002639,0.002554,-0.002586,0.002324,0.017403,-0.001059,0.006733,-0.002083,0.004685,-0.002016,0.001313,-0.001531,0.001353,0.006851,-0.000767,0.003527,-0.00108,0.000715,0.003422
20,2026040700113,40,g,20260407,983.043,121.265,7.7239,1e-07,7e-08,9e-08,1e-07,0.010778,2.6176,0.002735,5.504,0.012386,20.012,20.24,3.1377,3.3896,-0.003542,0.001639,-0.012569,0.00409,6.864e-05,0.01408,20.074,20.31,5.7272,2.4261,6.9e-07,0.065371,0.006374,0.019144,-0.000104,0.009096,-0.001883,0.005905,0.002293,0.003019,-0.001397,0.002028,-0.002481,0.00199,0.017408,0.001462,0.007164,-0.001432,0.004529,-9.1e-05,0.001453,-0.001392,0.001663,0.006689,-0.000236,0.003661,-0.00033,0.000779,0.003389
21,2026040700113,40,g,20260407,1217.793,183.985,7.7139,9e-08,7e-08,9e-08,1.1e-07,0.011304,2.5727,0.002622,5.6069,0.012528,19.762,19.962,3.1201,3.3831,-0.003978,0.001739,-0.012644,0.003992,6.661e-05,0.014242,19.827,20.033,5.6939,2.4188,-2.19e-06,0.066445,0.002741,0.018357,-0.0016,0.008745,-0.002266,0.005735,-0.001018,0.002188,-0.002406,0.001905,-0.002596,0.00217,0.017139,0.000744,0.006814,-0.001369,0.004345,-0.001438,0.001398,-0.001608,0.001467,0.006673,-0.000427,0.003448,-0.001111,0.000684,0.003512
22,2026040700113,40,g,20260407,2195.064,280.725,7.6896,1e-07,7e-08,9e-08,1.1e-07,0.011449,2.5484,0.002645,5.5964,0.012657,20.036,19.704,3.0851,3.3798,-0.003661,0.001697,-0.013092,0.004095,6.73e-05,0.01443,20.101,19.78,5.5731,2.3701,-4.32e-06,0.066864,-0.001031,0.017937,-0.003248,0.00921,-0.003052,0.005911,0.00318,0.001518,-0.001557,0.001634,-0.002167,0.0023,0.017077,-6.8e-05,0.006412,-0.001623,0.004434,0.000272,0.001265,-0.000964,0.001297,0.006548,-0.000506,0.003385,-0.000448,0.000599,0.003101
23,2026040700113,40,g,20260407,686.511,383.239,7.7312,1.4e-07,8e-08,9e-08,1.2e-07,0.010802,2.5965,0.002668,5.6098,0.012318,19.477,20.214,3.1464,3.3869,-0.004237,0.001752,-0.012966,0.003942,7.073e-05,0.014038,19.543,20.283,5.6424,2.3716,-1.66e-06,0.064855,0.006442,0.018612,-0.000146,0.008782,-0.001543,0.005244,-0.0053,0.001948,-0.002916,0.00184,-0.00293,0.002014,0.017017,0.001515,0.00735,-0.001145,0.004393,-0.003116,0.000891,-0.002267,0.001636,0.007157,-0.000375,0.003625,-0.001713,0.001009,0.003304
24,2026040700113,40,g,20260407,1185.308,614.101,7.7082,1.1e-07,7e-08,9e-08,1e-07,0.010902,2.5877,0.002853,5.4219,0.012643,20.282,20.083,3.1072,3.3586,-0.003573,0.001783,-0.012928,0.004022,6.739e-05,0.014412,20.344,20.155,5.5804,2.3718,-4.43e-06,0.066202,0.004066,0.018723,-0.001461,0.00936,-0.002596,0.006054,0.006446,0.003001,-0.000717,0.00185,-0.002157,0.002319,0.017611,0.001266,0.006908,-0.001465,0.004383,0.001689,0.001788,-0.000851,0.001644,0.006925,-0.000171,0.00344,0.00029,0.000793,0.003505
25,2026040700113,49,g,20260407,3711.486,263.676,7.5084,1.4e-07,6e-08,7e-08,9e-08,0.011508,2.5417,0.002833,5.4084,0.013345,20.477,19.676,3.0434,3.2381,-0.004657,0.002287,-0.010549,0.003588,6.865e-05,0.015186,20.531,19.734,5.3857,2.3381,-8.05e-06,0.068073,-0.002274,0.017703,-0.003554,0.009424,-0.003364,0.005524,0.01012,0.000949,-0.000485,0.00177,-0.001492,0.0018,0.017852,-0.001231,0.006278,-0.002076,0.004035,0.002464,0.001107,-0.000712,0.001244,0.007155,-0.000826,0.003334,0.000529,0.00064,0.00363
26,2026040700113,49,g,20260407,142.356,289.265,7.4873,1.3e-07,8e-08,9e-08,9e-08,0.011363,2.6306,0.002578,5.5002,0.01313,20.339,20.258,3.0694,3.2404,-0.004563,0.001997,-0.010261,0.003769,7.299e-05,0.014829,20.396,20.308,5.6424,2.4768,6.56e-06,0.067196,0.006066,0.018821,-0.000527,0.009318,-0.001546,0.005762,0.007475,0.003131,-0.00118,0.002309,-0.002018,0.001967,0.018022,0.001354,0.006345,-0.001202,0.004037,0.001425,0.002021,-0.000615,0.001186,0.006662,-0.000136,0.003556,-0.000242,0.000704,0.003741
27,2026040700113,49,g,20260407,1775.881,440.076,7.5337,9e-08,7e-08,8e-08,1e-07,0.011824,2.548,0.002667,5.4941,0.01319,19.87,20.071,3.0707,3.2571,-0.005152,0.002063,-0.009891,0.003462,6.909e-05,0.014915,19.926,20.123,5.6152,2.4491,-1.78e-06,0.068583,0.003774,0.018412,-0.001163,0.008756,-0.001677,0.005028,0.000631,0.001586,-0.002939,0.001633,-0.00221,0.00169,0.01693,0.000455,0.006492,-0.001381,0.004449,-0.001335,0.001545,-0.00165,0.00127,0.007125,-0.000476,0.003626,-0.001183,0.000956,0.003513
28,2026040700113,49,g,20260407,2650.048,468.347,7.5336,1.1e-07,7e-08,8e-08,9e-08,0.011321,2.5972,0.002636,5.5182,0.012975,20.038,20.339,3.0625,3.2717,-0.004307,0.002299,-0.010828,0.003527,7.498e-05,0.014738,20.091,20.398,5.4824,2.3678,1.24e-06,0.066911,0.007798,0.019402,-0.000114,0.009009,-0.001029,0.00532,0.002806,0.002025,-0.002055,0.001965,-0.002151,0.001542,0.016623,0.000949,0.006831,-0.001301,0.004229,-0.000333,0.001497,-0.001446,0.001614,0.006886,-0.0006,0.003243,-0.000503,0.00108,0.003882
29,2026040700113,49,g,20260407,1221.383,488.177,7.526,1.1e-07,7e-08,7e-08,8e-08,0.011051,2.6308,0.002709,5.4567,0.012893,20.362,20.159,3.1048,3.2848,-0.005202,0.002094,-0.010224,0.003683,6.934e-05,0.014641,20.42,20.214,5.5388,2.3709,-5.48e-06,0.0666,0.004747,0.018762,-0.001029,0.009383,-0.001843,0.005627,0.007957,0.003009,-0.001106,0.00178,-0.00164,0.002032,0.018108,0.000589,0.006895,-0.001426,0.00409,0.001428,0.001696,-0.00107,0.001483,0.007343,-0.000188,0.003322,9.3e-05,0.001026,0.003624
30,2026040700113,58,g,20260407,281.889,122.925,7.5792,1e-07,8e-08,1e-07,1.1e-07,0.011811,2.4751,0.003109,5.2319,0.013466,19.878,19.928,3.0274,3.2836,-0.004725,0.00228,-0.011065,0.003566,5.943e-05,0.015234,19.929,19.992,5.552,2.4201,-1.255e-05,0.069898,0.002299,0.018636,-0.002282,0.009451,-0.00249,0.00549,0.000455,0.002513,-0.002173,0.002148,-0.002192,0.002123,0.016597,-0.00108,0.006358,-0.001753,0.004298,-0.001101,0.000968,-0.001487,0.001703,0.006644,-0.00111,0.003233,-0.001006,0.0006,0.003711
31,2026040700113,58,g,20260407,791.638,133.036,7.5725,1.1e-07,7e-08,9e-08,1e-07,0.011487,2.4901,0.003046,5.2855,0.013184,19.626,20.037,3.0433,3.2944,-0.005191,0.002142,-0.010934,0.003438,6.774e-05,0.014893,19.68,20.1,5.598,2.4289,-5.18e-06,0.06841,0.004105,0.018521,-0.001677,0.009243,-0.001825,0.005398,-0.00342,0.001733,-0.00321,0.002031,-0.002654,0.001809,0.01643,-0.000859,0.00657,-0.001461,0.004595,-0.002583,0.001184,-0.002186,0.001719,0.006964,-0.000933,0.003676,-0.001764,0.001169,0.003368
32,2026040700113,58,g,20260407,3744.513,301.245,7.5597,1.4e-07,7e-08,9e-08,9e-08,0.011379,2.4907,0.003058,5.2758,0.013306,19.51,20.259,3.0486,3.2202,-0.005455,0.002015,-0.011113,0.003932,7.181e-05,0.015093,19.565,20.32,5.4171,2.3559,-3.86e-06,0.068024,0.007614,0.017939,-0.000574,0.009481,-0.001549,0.005032,-0.00537,0.002016,-0.003443,0.001971,-0.003304,0.001868,0.016883,-0.000538,0.006704,-0.00157,0.004379,-0.003653,0.001358,-0.002285,0.001442,0.006784,-0.000707,0.003518,-0.00197,0.001037,0.003921
33,2026040700113,58,g,20260407,3717.993,361.691,7.5602,1.1e-07,9e-08,1e-07,1.1e-07,0.011767,2.4274,0.003199,5.2261,0.013409,19.993,19.695,3.0325,3.2541,-0.005647,0.002426,-0.011192,0.003624,6.436e-05,0.015242,20.05,19.763,5.3839,2.3308,-1.295e-05,0.069491,-0.001269,0.01774,-0.003877,0.009337,-0.00286,0.005499,0.002898,0.002407,-0.002377,0.001735,-0.002117,0.002203,0.016328,-0.002209,0.006331,-0.001765,0.004321,-0.000633,0.001322,-0.001434,0.001543,0.00707,-0.001026,0.003182,-0.00119,0.000702,0.003592
34,2026040700113,58,g,20260407,559.509,442.345,7.57,1.4e-07,6e-08,8e-08,9e-08,0.011183,2.5743,0.002882,5.3665,0.01314,19.495,20.342,3.0336,3.329,-0.004279,0.002203,-0.010881,0.003368,6.573e-05,0.014857,19.546,20.406,5.5887,2.412,-8.39e-06,0.067398,0.008438,0.019849,0.000141,0.009386,-0.000847,0.005358,-0.005939,0.001415,-0.003689,0.001932,-0.002812,0.001814,0.016443,0.000212,0.00711,-0.001086,0.004556,-0.003007,0.001303,-0.002283,0.001416,0.00684,-0.000751,0.003808,-0.001969,0.000799,0.003719
35,2026040700113,67,g,20260407,2258.828,67.696,7.6989,8e-08,5e-08,7e-08,8e-08,0.010932,2.4731,0.00353,5.0247,0.01307,19.829,19.694,3.0293,3.4174,-0.004344,0.002254,-0.010925,0.002972,5.74e-05,0.014536,19.876,19.757,6.0962,2.663,-5.24e-06,0.068476,-0.000968,0.019769,-0.003377,0.01001,-0.003335,0.006028,-9.8e-05,0.002002,-0.002404,0.002693,-0.002555,0.002203,0.01614,-0.001329,0.006802,-0.001878,0.004309,-0.001498,0.001365,-0.001442,0.001255,0.006828,-0.000686,0.003331,-0.001071,0.000527,0.003733
36,2026040700113,67,g,20260407,350.261,154.305,7.6769,1.1e-07,5e-08,8e-08,7e-08,0.010584,2.6614,0.003047,5.1694,0.012945,20.258,20.305,3.0204,3.4287,-0.005325,0.002474,-0.010518,0.003071,6.044e-05,0.014485,20.306,20.368,5.8777,2.5291,-7.7e-06,0.066777,0.006748,0.021429,-0.000367,0.010901,-0.00193,0.006027,0.006219,0.004035,-0.000645,0.002539,-0.001536,0.001847,0.016721,0.000663,0.006933,-0.000779,0.003979,-0.00016,0.00105,-0.000778,0.00124,0.007194,0.000232,0.003386,-0.000228,0.000336,0.00342
37,2026040700113,67,g,20260407,2202.678,218.977,7.702,9e-08,5e-08,8e-08,8e-08,0.01073,2.4787,0.003615,4.9839,0.013041,19.678,19.977,3.0178,3.4314,-0.00464,0.002307,-0.010785,0.00319,5.682e-05,0.014542,19.724,20.041,6.0176,2.6182,-5.74e-06,0.068165,0.003091,0.020148,-0.001375,0.01022,-0.002864,0.006012,-0.002795,0.002243,-0.002703,0.00275,-0.002982,0.001855,0.016002,-0.000841,0.006695,-0.00168,0.004231,-0.002408,0.001418,-0.001703,0.001062,0.007024,-0.000542,0.003421,-0.00171,0.000678,0.003791
38,2026040700113,67,g,20260407,961.882,296.399,7.6834,1.1e-07,5e-08,8e-08,7e-08,0.01038,2.5333,0.003723,4.9063,0.01322,19.887,20.407,2.9951,3.4076,-0.004898,0.002528,-0.011362,0.003217,5.581e-05,0.014827,19.935,20.475,5.7642,2.4887,-1.391e-05,0.067981,0.008963,0.021799,0.000238,0.010728,-0.00143,0.005978,0.000238,0.002622,-0.002329,0.002192,-0.002116,0.002085,0.015781,0.000374,0.00702,-0.000893,0.004003,-0.001615,0.00118,-0.001622,0.00101,0.006878,-0.000257,0.003801,-0.001304,0.000786,0.003859
39,2026040700113,67,g,20260407,1601.468,420.294,7.695,1.5e-07,6e-08,9e-08,7e-08,0.010389,2.6287,0.003471,4.9564,0.013342,20.471,20.301,2.9866,3.4095,-0.003837,0.00248,-0.011187,0.003492,5.068e-05,0.014948,20.517,20.37,5.7777,2.5007,-1.708e-05,0.06782,0.006869,0.02176,-0.001239,0.011019,-0.002198,0.006436,0.009381,0.004205,8e-06,0.003116,-0.000909,0.001668,0.017314,0.000881,0.0064,-0.000461,0.004077,0.001411,0.001561,-0.000219,0.001477,0.007237,-0.000115,0.003198,0.000803,0.00108,0.003464
40,2026040700113,76,g,20260407,1032.444,135.967,7.7859,1.2e-07,6e-08,8e-08,9e-08,0.010083,2.5696,0.003381,5.1469,0.012453,20.429,19.963,3.1469,3.4051,-0.003184,0.002092,-0.011711,0.003689,6.149e-05,0.014114,20.484,20.028,5.7445,2.4099,-1.06e-05,0.065357,0.002326,0.018932,-0.001815,0.010158,-0.002789,0.005968,0.008461,0.002193,-0.000474,0.002418,-0.001727,0.002155,0.018036,-5.8e-05,0.006833,-0.001605,0.00454,0.00277,0.001581,-0.000819,0.00145,0.007692,-0.000458,0.003617,0.000693,0.000743,0.003779
41,2026040700113,76,g,20260407,3174.032,187.732,7.739,9e-08,7e-08,8e-08,1e-07,0.011137,2.5472,0.002993,5.3239,0.012767,20.016,19.724,3.1272,3.3669,-0.003962,0.001934,-0.011452,0.003522,5.954e-05,0.014399,20.076,19.787,5.8516,2.5027,-8.69e-06,0.067449,-0.00087,0.018487,-0.002742,0.009549,-0.003043,0.005554,0.00313,0.00196,-0.002368,0.002226,-0.002566,0.002266,0.017567,-0.000824,0.006642,-0.001946,0.004413,0.000161,0.001247,-0.001685,0.001398,0.007085,-0.001112,0.003393,-0.000563,0.000758,0.00357
42,2026040700113,76,g,20260407,1404.526,244.017,7.7868,1.2e-07,8e-08,9e-08,1.1e-07,0.010682,2.5013,0.003358,5.1879,0.012655,19.504,20.014,3.146,3.4022,-0.003963,0.001821,-0.011548,0.003728,5.487e-05,0.014315,19.57,20.079,5.8245,2.4608,-1.565e-05,0.066933,0.003624,0.018515,-0.000653,0.009202,-0.00201,0.005516,-0.004631,0.001097,-0.003932,0.001911,-0.002953,0.002087,0.017465,-0.000118,0.007361,-0.001998,0.004601,-0.003111,0.001192,-0.002417,0.002088,0.00737,-0.000361,0.004034,-0.001501,0.000862,0.003754
