,visit_id,detector_id,band,day_obs,x,y,fwhm,dg_chi2,gh_chi2,moffat_chi2,shapelet_chi2,dg_a1,dg_sigma1,dg_a2,dg_sigma2,gh_A,gh_x0,gh_y0,gh_sigma_x,gh_sigma_y,gh_h3x,gh_h4x,gh_h3y,gh_h4y,gh_B,moffat_A,moffat_x0,moffat_y0,moffat_alpha,moffat_beta,moffat_B,sh_c0_0,sh_c0_1,sh_c0_2,sh_c0_3,sh_c0_4,sh_c0_5,sh_c0_6,sh_c1_0,sh_c1_1,sh_c1_2,sh_c1_3,sh_c1_4,sh_c1_5,sh_c2_0,sh_c2_1,sh_c2_2,sh_c2_3,sh_c2_4,sh_c3_0,sh_c3_1,sh_c3_2,sh_c3_3,sh_c4_0,sh_c4_1,sh_c4_2,sh_c5_0,sh_c5_1,sh_c6_0
0,2026040600010,4,i,20260406,2269.712,499.681,8.0315,1.3e-07,6e-08,1e-07,3e-08,0.011129,3.0746,0.001824,5.4785,0.012631,19.668,19.7,3.7062,3.1475,-0.010525,0.001028,0.001354,0.001203,2.944e-05,0.013117,19.721,19.679,10.6391,5.7234,7.65e-06,0.074035,-0.006296,0.008275,-2e-05,0.002151,-5e-05,0.001877,-0.002732,-0.004505,-4.8e-05,1e-05,-0.000371,2.3e-05,0.015683,0.001918,0.002108,-9.5e-05,0.001439,-0.006967,-0.00221,-0.000543,0.000215,0.00575,0.001479,0.001978,-0.002042,-0.000886,0.003179
1,2026040600010,4,i,20260406,3725.714,548.826,8.0622,1.1e-07,6e-08,1e-07,3e-08,0.010886,3.0474,0.001536,6.0341,0.011962,19.679,19.846,3.7268,3.1166,-0.011824,0.001204,0.000707,0.001247,6.028e-05,0.01253,19.748,19.819,9.5842,4.8233,3.273e-05,0.070548,-0.00376,0.007012,3.9e-05,0.002316,-5.8e-05,0.001542,-0.002099,-0.005313,-0.000117,3.1e-05,-0.000216,-0.000434,0.014811,0.002495,0.002752,-8.4e-05,0.001478,-0.006882,-0.00232,-0.000543,0.000346,0.006008,0.001876,0.001736,-0.002205,-0.001329,0.003134
2,2026040600010,4,i,20260406,3563.626,972.574,8.0274,1.5e-07,6e-08,1e-07,4e-08,0.011155,3.0977,0.001298,6.3087,0.012151,19.598,19.588,3.6651,3.1546,-0.011246,0.001207,0.000102,0.00139,5.342e-05,0.012725,19.655,19.563,9.791,5.0249,2.885e-05,0.07103,-0.007812,0.008285,-0.000925,0.002616,-9.1e-05,0.001802,-0.003781,-0.004337,-0.000109,1.2e-05,-6.6e-05,-0.000321,0.014436,0.00174,0.002109,3e-06,0.001592,-0.006928,-0.001893,-0.000793,-0.000113,0.005846,0.001347,0.001632,-0.002464,-0.001241,0.002941
3,2026040600010,4,i,20260406,2333.702,1215.961,7.9895,1.1e-07,7e-08,1e-07,5e-08,0.01153,3.0004,0.001656,5.6854,0.012699,19.693,19.973,3.5773,3.1289,-0.010854,0.001298,0.001311,0.001204,4.766e-05,0.013219,19.738,19.952,10.339,5.6572,2.802e-05,0.073707,-0.001598,0.007905,0.000421,0.002333,0.000563,0.001868,-0.002446,-0.003468,-0.000354,2.1e-05,-0.00036,-0.000188,0.013931,0.002532,0.00222,-0.000149,0.001495,-0.006565,-0.00257,-0.000735,0.00025,0.005659,0.001811,0.001737,-0.002031,-0.001153,0.002665
4,2026040600010,4,i,20260406,1998.159,1647.859,7.9588,8e-08,4e-08,7e-08,3e-08,0.011872,3.1261,0.000993,6.524,0.012619,20.172,19.864,3.5196,3.1547,-0.011026,0.001661,0.000212,0.001114,5.376e-05,0.013199,20.213,19.842,9.8191,5.2214,3.177e-05,0.072911,-0.002811,0.00858,-0.000228,0.00239,-0.00013,0.001824,0.004173,-0.003362,0.000291,-0.000112,0.000227,7.2e-05,0.014563,0.002445,0.00234,-0.000201,0.001505,-0.005032,-0.001891,-0.000287,-1.8e-05,0.004574,0.000954,0.001805,-0.001029,-0.001064,0.00286
5,2026040600010,13,i,20260406,2139.358,825.211,8.0214,1e-07,4e-08,8e-08,1e-08,0.01118,3.1212,0.001322,6.0907,0.012272,20.329,20.228,3.6318,3.1556,-0.011899,0.001681,0.000807,0.001118,5.156e-05,0.012944,20.387,20.197,9.2441,4.6204,2.443e-05,0.071626,0.00318,0.007776,0.000885,0.002436,0.000164,0.001614,0.006826,-0.005647,0.000209,0.000271,-5.6e-05,-0.000209,0.015573,0.003646,0.003631,0.000186,0.001145,-0.003882,-0.002463,-0.001133,-0.000421,0.004632,0.001744,0.001923,-0.001371,-0.001153,0.002739
6,2026040600010,13,i,20260406,3613.26,1303.474,8.0372,1.7e-07,8e-08,1.2e-07,5e-08,0.011131,3.0864,0.001384,6.1132,0.012294,20.228,20.496,3.6478,3.1164,-0.011781,0.001663,0.000482,0.00138,5.345e-05,0.012978,20.29,20.463,9.0728,4.5133,2.723e-05,0.071315,0.007455,0.007503,0.001173,0.002701,0.000481,0.001726,0.005896,-0.005339,-0.000642,-5.6e-05,-0.000125,-0.000652,0.014973,0.004511,0.003748,0.000109,0.001396,-0.003982,-0.002884,-0.001699,-0.000234,0.004751,0.002112,0.001749,-0.00161,-0.00111,0.002637
7,2026040600010,13,i,20260406,2129.783,1194.717,7.9846,9e-08,4e-08,7e-08,1e-08,0.011238,3.0099,0.001541,6.0198,0.012317,19.756,19.734,3.6085,3.1273,-0.011339,0.001662,0.000993,0.001351,5.656e-05,0.013034,19.814,19.703,8.8477,4.3538,2.702e-05,0.071667,-0.005609,0.007881,-1.8e-05,0.002609,-0.000117,0.001572,-0.001734,-0.00488,0.000539,0.000148,-0.000268,-0.000195,0.013988,0.00273,0.002564,-0.00038,0.001396,-0.006224,-0.002262,-0.000713,-4.3e-05,0.005686,0.001589,0.001962,-0.002176,-0.001345,0.003241
8,2026040600010,13,i,20260406,2725.657,1535.419,7.975,1.1e-07,4e-08,8e-08,1e-08,0.010852,2.8812,0.002032,5.6879,0.012206,19.63,20.438,3.6098,3.1215,-0.01189,0.001738,0.001093,0.001253,6.235e-05,0.012912,19.689,20.405,8.8978,4.4031,3.417e-05,0.070954,0.005526,0.007584,0.001437,0.002655,0.00029,0.001672,-0.002467,-0.004881,-0.000897,0.000112,-0.000225,-0.000277,0.012916,0.004698,0.003604,0.000172,0.001209,-0.006252,-0.003306,-0.001623,-0.000241,0.005761,0.002286,0.002356,-0.002074,-0.001721,0.003201
9,2026040600010,13,i,20260406,2815.893,1893.394,7.9494,1e-07,4e-08,8e-08,1e-08,0.011074,2.8957,0.002062,5.5814,0.012521,19.864,20.411,3.6132,3.0886,-0.011588,0.001796,0.000412,0.001362,5.281e-05,0.013288,19.927,20.376,8.5848,4.1928,2.246e-05,0.072421,0.005651,0.007353,0.000977,0.002699,0.000331,0.001529,0.000787,-0.005168,-0.000838,0.000153,-0.000185,-0.000268,0.013842,0.004663,0.003668,0.000134,0.001236,-0.005479,-0.003131,-0.001547,-0.000396,0.005489,0.002291,0.002338,-0.001825,-0.001622,0.003062
10,2026040600010,22,i,20260406,2691.374,134.441,8.3887,1.1e-07,4e-08,6e-08,2e-08,0.010708,3.2614,0.001074,6.4727,0.011671,20.359,20.461,3.6837,3.2987,-0.011291,0.001619,-0.000911,0.001115,4.74e-05,0.012244,20.405,20.433,10.1404,5.1239,2.471e-05,0.070136,0.006569,0.008166,0.000447,0.002227,0.000487,0.001668,0.006845,-0.003766,0.00075,-0.000225,-0.000188,-8.2e-05,0.013821,0.00428,0.003559,0.000235,0.001026,-0.003618,-0.002341,-0.001048,-0.000246,0.003576,0.001365,0.001667,-0.001087,-0.000957,0.002667
