,visit_id,detector_id,band,day_obs,x,y,fwhm,dg_chi2,gh_chi2,moffat_chi2,shapelet_chi2,dg_a1,dg_sigma1,dg_a2,dg_sigma2,gh_A,gh_x0,gh_y0,gh_sigma_x,gh_sigma_y,gh_h3x,gh_h4x,gh_h3y,gh_h4y,gh_B,moffat_A,moffat_x0,moffat_y0,moffat_alpha,moffat_beta,moffat_B,sh_c0_0,sh_c0_1,sh_c0_2,sh_c0_3,sh_c0_4,sh_c0_5,sh_c0_6,sh_c1_0,sh_c1_1,sh_c1_2,sh_c1_3,sh_c1_4,sh_c1_5,sh_c2_0,sh_c2_1,sh_c2_2,sh_c2_3,sh_c2_4,sh_c3_0,sh_c3_1,sh_c3_2,sh_c3_3,sh_c4_0,sh_c4_1,sh_c4_2,sh_c5_0,sh_c5_1,sh_c6_0
20,2024110800273,0,r,20241108,1821.061,3857.755,4.9384,8.9e-07,5.4e-07,6.6e-07,1.6e-07,0.023212,1.5124,0.011388,2.9668,0.032089,12.008,11.74,2.0575,1.9691,0.013958,0.002866,0.004737,0.002135,0.0002146,0.036263,11.956,11.711,3.4206,2.2608,-4.512e-05,0.115408,-0.01105,0.001087,0.004727,0.004981,-0.000546,0.001867,0.001193,0.005051,0.008227,-0.001364,-0.001629,0.001487,0.005382,0.007155,0.008143,-0.001421,-0.000235,0.011519,0.002323,-0.001043,0.001097,0.007717,0.000365,0.000326,-0.002685,0.000173,2e-06
21,2024110800273,0,r,20241108,3617.691,332.543,4.9749,3.1e-06,2.37e-06,2.33e-06,1.97e-06,0.026755,2.0444,0.001769,5.2935,0.02977,11.654,11.506,2.052,2.0479,0.004492,0.001421,0.00743,0.002868,0.00027762,0.033594,11.62,11.475,3.5156,2.2834,1.891e-05,0.1079,-0.016681,0.008268,0.005783,0.002758,-0.004764,0.004945,-0.011641,0.009043,0.008236,-0.003544,-0.002627,0.000614,0.006348,0.00698,0.005738,-0.001172,0.001206,0.003251,-0.001684,-0.001036,0.001471,0.003739,0.001931,0.001126,-0.000862,0.001826,-0.000463
22,2024110800273,0,r,20241108,1888.039,484.376,5.0715,3.01e-06,2.65e-06,2.74e-06,1.84e-06,0.025217,1.3922,0.011863,3.0802,0.031945,12.006,12.376,2.1016,2.0629,0.010183,0.003597,0.010162,0.002912,9.893e-05,0.036906,11.95,12.311,3.191,1.9729,-0.00023531,0.117535,0.014697,0.002612,0.006819,0.00992,-0.000862,-0.00014,-0.000938,0.002691,0.012362,0.006714,-0.002114,-0.001227,0.002845,0.011847,0.010044,0.00231,0.000626,0.00763,0.00457,0.002717,0.002504,0.009019,0.001489,0.00381,0.000517,0.001259,-0.001589
23,2024110800273,0,r,20241108,435.663,815.341,5.1542,1.28e-06,6.2e-07,7e-07,7e-08,0.021323,1.6711,0.009484,3.19,0.029429,11.648,12.355,2.192,2.0709,0.011243,0.002821,0.006157,0.002105,0.00017763,0.033343,11.592,12.307,3.626,2.2716,-7.977e-05,0.110426,0.013011,0.004478,0.004547,0.006279,0.000107,0.001311,-0.013731,0.002994,0.01225,0.004667,-0.002782,-0.001363,0.009754,0.009941,0.007791,0.000525,0.00108,0.008245,0.002327,-0.000138,0.000501,0.005334,-0.000278,0.002,-0.001953,0.000461,0.000905
24,2024110800273,0,r,20241108,3272.406,3390.583,4.9142,1.37e-06,4.2e-07,4.6e-07,1e-07,0.024283,1.6235,0.00909,3.1473,0.032241,12.374,11.557,2.0277,2.0103,0.008341,0.002412,0.006656,0.002213,0.0002055,0.035734,12.34,11.529,3.8573,2.668,1.814e-05,0.114307,-0.01826,0.004109,0.006137,0.003621,-0.002333,0.002675,0.015679,0.002726,0.006856,-0.000321,-0.00139,0.001123,0.003699,0.00727,0.007195,-0.002348,4.8e-05,0.005828,0.00285,0.000205,-4.3e-05,0.008449,-0.000267,0.00066,-0.000398,-0.000251,0.00028
25,2024110800262,0,r,20241108,970.07,3949.296,4.5298,1.27e-06,6.8e-07,1.03e-06,1.1e-07,0.031008,1.2851,0.010386,3.169,0.034837,12.044,12.306,1.8537,1.91,0.02145,0.006675,0.004931,0.001751,0.00023464,0.043167,11.947,12.268,2.2957,1.549,-0.00019843,0.116932,0.012947,-0.001955,0.002213,0.006097,-0.000215,0.001136,0.003676,-0.001004,0.010141,0.007155,-0.000623,-0.002605,-0.003715,0.002604,0.013244,0.004265,-0.000349,0.016036,0.005345,0.001828,0.000362,0.01665,0.002275,-0.000232,-0.000965,-0.000482,-0.00189
26,2024110800262,0,r,20241108,899.69,2363.418,4.567,3.77e-06,2.32e-06,2.79e-06,1.61e-06,0.026042,1.4113,0.01111,3.0944,0.034728,11.687,12.436,1.9408,1.8807,0.024767,0.005675,0.007932,0.002432,0.00020171,0.043381,11.571,12.389,2.2611,1.4949,-0.0002837,0.116935,0.018855,-0.001521,0.003828,0.008453,6.7e-05,-6.8e-05,-0.010716,-0.003895,0.012,0.008676,-0.001294,-0.001769,0.004678,0.005181,0.011881,0.007069,0.000871,0.021415,0.005694,-0.000587,0.001582,0.008283,0.000856,0.001457,-0.004691,0.000351,0.001444
27,2024110800262,0,r,20241108,1047.88,821.637,4.6132,1.6e-06,8.1e-07,1.05e-06,1.3e-07,0.026842,1.5186,0.008519,3.3151,0.033142,11.9,11.649,1.9742,1.8802,0.018994,0.005446,0.007862,0.002144,0.00025065,0.040496,11.798,11.596,2.4796,1.645,-0.00013417,0.113889,-0.014449,-0.00013,0.007797,0.003646,-0.002913,0.002398,-0.003136,0.004533,0.013682,0.002482,-0.004047,-0.000382,0.002984,0.009285,0.010071,-0.000716,0.000172,0.016166,0.002291,0.000246,0.001321,0.011929,-0.001373,0.001503,-0.001053,0.001436,0.000929
28,2024110800262,0,r,20241108,2594.124,3797.016,4.4288,1.11e-06,8.6e-07,1.11e-06,2.6e-07,0.032211,1.2192,0.012012,2.9881,0.036644,12.106,12.008,1.8306,1.8514,0.0191,0.006295,0.007372,0.002085,0.00022595,0.04539,12.021,11.968,2.2301,1.5325,-0.00023127,0.120724,0.000536,-0.004707,0.00577,0.006245,-0.001361,-0.000214,0.006956,0.001943,0.010735,0.006098,-0.001931,-0.00248,-0.003739,0.003602,0.014117,0.002126,-0.000608,0.014059,0.003029,0.001903,0.000401,0.016785,0.001287,-0.001341,-0.001119,0.000656,-0.002628
29,2024110800262,0,r,20241108,2936.403,2984.017,4.497,1.44e-06,9.8e-07,1.1e-06,4.2e-07,0.032119,1.2645,0.008928,3.3576,0.03401,12.398,12.007,1.8503,1.8402,0.016549,0.005659,0.008868,0.002411,0.00032311,0.041893,12.314,11.966,2.2662,1.5504,-0.00010162,0.111861,0.000525,-0.005092,0.006074,0.007301,-0.001335,0.000399,0.018155,0.001375,0.008794,0.004865,-0.001536,-0.001228,-0.002694,0.003759,0.014373,0.003668,-0.000491,0.007574,0.004346,0.004105,0.001662,0.016293,0.001804,-0.001153,0.003266,0.001142,-0.000969
